1,
02:21,00:00:50,fillers-teasers-trailer-50-480p.mp4
02:21,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
02:33, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
03:37,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
03:38,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
04:02,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
04:03, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
05:01,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
05:02,00:00:39,fillers-teasers-trailer-39-480p.mp4
05:03, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
05:51,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
05:52,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
06:03, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
07:14,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
07:14,00:00:36,fillers-teasers-trailer-36-480p.mp4
07:15, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
07:30,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
07:33, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
08:38,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
08:38,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
08:52, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
22,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:00, 01:34:07,sermon-sinhala-6510-2017-10-14-rathupaskatiye-vimukthi-rathana-thero-nawala-480p.mp4
09:34,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
09:34,00:00:36,fillers-teasers-trailer-36-480p.mp4
09:35,00:01:33,fillers-teasers-trailer-nawam-perahara-02-1-33-480p.mp4
09:37,00:24:03,sermon-sinhala-4711-galigamuwe-ganadeepa-thera-480p.mp4
10:01, 01:28:38,sermon-sinhala-6467-2017-08-08-kadawatha-saminda-thero-480p.mp4
11:29,00:00:31,fillers-inspiration-ins-sin-09-480p.mp4
11:30,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
11:32, 01:09:36,sermon-sinhala-6519-2017-10-23-thapovanaye-damitha-thero-nawala-480p.mp4
12:41,00:00:31,fillers-inspiration-ins-sin-14-480p.mp4
12:42,00:20:12,bhavana-sinhala-966-kolonnawe-seewali-thera.dv-480p.mp4
13:02, 00:56:38,sermon-sinhala-6390-mirahawatha-panasiri-thero-ganaramaya-480p.mp4
13:59,00:00:31,fillers-inspiration-ins-eng-09-480p.mp4
13:59,00:02:57,fillers-wesak-wesak-2012-04-02-57-480p.mp4
14:02, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
15:09,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
15:09,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
15:14,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
15:31,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
15:33, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
16:35,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
16:35,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
17:02, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
17:42,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
17:43, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
17:52,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
18:02, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
18:58,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
18:59,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
19:02, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
20:22,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
20:23,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
20:33, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
21:38,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
21:39,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
22:03, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
23:13,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
23:14,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
23:17,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
23:33, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
00:21,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
00:22, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
00:32,00:00:57,fillers-teasers-trailer-57-480p.mp4
00:33, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
01:49,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
01:49,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
01:59,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
02:02, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
02:55,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
02:56,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
03:03, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
04:21,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
04:21,00:00:50,fillers-teasers-trailer-50-480p.mp4
04:22,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
04:34, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
05:38,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
05:39,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
06:02,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
06:03, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
07:02,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
07:03,00:00:39,fillers-teasers-trailer-39-480p.mp4
07:03, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
07:52,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
07:53,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
08:04, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
23,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:00, 00:54:13,sermon-sinhala-6453-2017-08-02-karagahaulpatha-sugathananda-thero-dhatumalu-480p.mp4
08:54,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
08:55,00:04:00,dhammapada-english-1041-4-dhammavihari-thera-480p.mp4
08:59,00:01:24,fillers-wesak-wesak-2012-01-01-24-480p.mp4
09:00, 00:14:37,sermon-sinhala-6362-01-gampaha-mahanama-thero-madagama-480p.mp4
09:15,00:12:03,bhavana-english-2014-1-ajahn-brahmavamso-meditaion-practice-bmich-480p.mp4
09:27,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
09:30, 01:34:07,sermon-sinhala-6510-2017-10-14-rathupaskatiye-vimukthi-rathana-thero-nawala-480p.mp4
11:05,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
11:05,00:00:36,fillers-teasers-trailer-36-480p.mp4
11:06,00:01:33,fillers-teasers-trailer-nawam-perahara-02-1-33-480p.mp4
11:07,00:24:03,sermon-sinhala-4711-galigamuwe-ganadeepa-thera-480p.mp4
11:31, 01:28:38,sermon-sinhala-6467-2017-08-08-kadawatha-saminda-thero-480p.mp4
13:00,00:00:31,fillers-inspiration-ins-sin-09-480p.mp4
13:00,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
13:02, 01:09:36,sermon-sinhala-6519-2017-10-23-thapovanaye-damitha-thero-nawala-480p.mp4
14:12,00:00:31,fillers-inspiration-ins-sin-14-480p.mp4
14:12,00:20:12,bhavana-sinhala-966-kolonnawe-seewali-thera.dv-480p.mp4
14:33, 00:56:38,sermon-sinhala-6390-mirahawatha-panasiri-thero-ganaramaya-480p.mp4
15:29,00:00:31,fillers-inspiration-ins-eng-09-480p.mp4
15:30,00:02:57,fillers-wesak-wesak-2012-04-02-57-480p.mp4
15:33, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
16:39,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
16:40,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
16:45,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
17:01,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
17:03, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
18:06,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
18:06,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
18:33, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
19:13,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
19:14, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
19:22,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
19:33, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
20:29,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
20:29,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
20:33, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
21:53,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
21:53,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
22:03, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
23:09,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
23:09,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
23:33, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
00:44,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
00:44,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
00:48,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
01:03, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
01:52,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
01:52, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
02:02,00:00:57,fillers-teasers-trailer-57-480p.mp4
02:03, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
03:19,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
03:20,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
03:29,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
03:33, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
04:26,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
04:26,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
04:34, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
05:52,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
05:52,00:00:50,fillers-teasers-trailer-50-480p.mp4
05:53,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
06:04, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
07:09,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
07:09,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
07:33,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
07:34, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
08:33,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
08:33,00:00:39,fillers-teasers-trailer-39-480p.mp4
08:34,00:24:21,sermon-sinhala-680-2-denipitiye-somarathana-thera-480p.mp4
24,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:00, 00:52:32,sermon-sinhala-6495-2017-09-30-ranne-dhammananda-thero-nawala-480p.mp4
08:52,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
08:53, 00:08:50,fillers-teasers-samadhi-statues-480p.mp4
09:02, 00:51:20,sermon-sinhala-6335-01-warakapalahana-sugathagana-thero-kotte-480p.mp4
09:53,00:00:31,fillers-inspiration-ins-eng-06-480p.mp4
09:54,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
10:00, 00:54:13,sermon-sinhala-6453-2017-08-02-karagahaulpatha-sugathananda-thero-dhatumalu-480p.mp4
10:54,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
10:55,00:04:00,dhammapada-english-1041-4-dhammavihari-thera-480p.mp4
10:59,00:01:24,fillers-wesak-wesak-2012-01-01-24-480p.mp4
11:00, 00:14:37,sermon-sinhala-6362-01-gampaha-mahanama-thero-madagama-480p.mp4
11:15,00:12:03,bhavana-english-2014-1-ajahn-brahmavamso-meditaion-practice-bmich-480p.mp4
11:27,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
11:31, 01:34:07,sermon-sinhala-6510-2017-10-14-rathupaskatiye-vimukthi-rathana-thero-nawala-480p.mp4
13:05,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
13:05,00:00:36,fillers-teasers-trailer-36-480p.mp4
13:06,00:01:33,fillers-teasers-trailer-nawam-perahara-02-1-33-480p.mp4
13:08,00:24:03,sermon-sinhala-4711-galigamuwe-ganadeepa-thera-480p.mp4
13:32, 01:28:38,sermon-sinhala-6467-2017-08-08-kadawatha-saminda-thero-480p.mp4
15:00,00:00:31,fillers-inspiration-ins-sin-09-480p.mp4
15:01,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
15:03, 01:09:36,sermon-sinhala-6519-2017-10-23-thapovanaye-damitha-thero-nawala-480p.mp4
16:12,00:00:31,fillers-inspiration-ins-sin-14-480p.mp4
16:13,00:20:12,bhavana-sinhala-966-kolonnawe-seewali-thera.dv-480p.mp4
16:33, 00:56:38,sermon-sinhala-6390-mirahawatha-panasiri-thero-ganaramaya-480p.mp4
17:30,00:00:31,fillers-inspiration-ins-eng-09-480p.mp4
17:30,00:02:57,fillers-wesak-wesak-2012-04-02-57-480p.mp4
17:33, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
18:40,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
18:40,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
18:45,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
19:02,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
19:04, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
20:06,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
20:06,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
20:33, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
21:13,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
21:14, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
21:23,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
21:33, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
22:29,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
22:30,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
22:33, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
23:53,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
23:54,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
00:04, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
01:09,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
01:10,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
01:34, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
02:44,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
02:45,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
02:48,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
03:04, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
03:52,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
03:53, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
04:03,00:00:57,fillers-teasers-trailer-57-480p.mp4
04:03, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
05:20,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
05:20,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
05:30,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
05:33, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
06:26,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
06:26,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
06:34, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
07:52,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
07:52,00:00:50,fillers-teasers-trailer-50-480p.mp4
07:53,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
08:05, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
25,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
08:00, 00:54:25,sermon-sinhala-6522-2017-10-26-wagama-piyarathana-thero-nawala-480p.mp4
08:54,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
08:55,00:04:51,dhammapada-english-1058-1-4-51-dhammavihari-thera-480p.mp4
09:00, 00:20:59,sermon-sinhala-6331-mirahawatha-panyasiri-thero-ganaramaya-480p.mp4
09:21,00:00:31,fillers-inspiration-ins-eng-04-480p.mp4
09:21,00:08:30,fillers-teasers-trailer-dhamma-talk-8-30-480p.mp4
09:30, 00:52:32,sermon-sinhala-6495-2017-09-30-ranne-dhammananda-thero-nawala-480p.mp4
10:22,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
10:23, 00:08:50,fillers-teasers-samadhi-statues-480p.mp4
10:31, 00:51:20,sermon-sinhala-6335-01-warakapalahana-sugathagana-thero-kotte-480p.mp4
11:23,00:00:31,fillers-inspiration-ins-eng-06-480p.mp4
11:23,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
11:30, 00:54:13,sermon-sinhala-6453-2017-08-02-karagahaulpatha-sugathananda-thero-dhatumalu-480p.mp4
12:24,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
12:25,00:04:00,dhammapada-english-1041-4-dhammavihari-thera-480p.mp4
12:29,00:01:24,fillers-wesak-wesak-2012-01-01-24-480p.mp4
12:30, 00:14:37,sermon-sinhala-6362-01-gampaha-mahanama-thero-madagama-480p.mp4
12:45,00:12:03,bhavana-english-2014-1-ajahn-brahmavamso-meditaion-practice-bmich-480p.mp4
12:57,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
13:01, 01:34:07,sermon-sinhala-6510-2017-10-14-rathupaskatiye-vimukthi-rathana-thero-nawala-480p.mp4
14:35,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
14:35,00:00:36,fillers-teasers-trailer-36-480p.mp4
14:36,00:01:33,fillers-teasers-trailer-nawam-perahara-02-1-33-480p.mp4
14:37,00:24:03,sermon-sinhala-4711-galigamuwe-ganadeepa-thera-480p.mp4
15:01, 01:28:38,sermon-sinhala-6467-2017-08-08-kadawatha-saminda-thero-480p.mp4
16:30,00:00:31,fillers-inspiration-ins-sin-09-480p.mp4
16:31,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
16:32, 01:09:36,sermon-sinhala-6519-2017-10-23-thapovanaye-damitha-thero-nawala-480p.mp4
17:42,00:00:31,fillers-inspiration-ins-sin-14-480p.mp4
17:43,00:20:12,bhavana-sinhala-966-kolonnawe-seewali-thera.dv-480p.mp4
18:03, 00:56:38,sermon-sinhala-6390-mirahawatha-panasiri-thero-ganaramaya-480p.mp4
18:59,00:00:31,fillers-inspiration-ins-eng-09-480p.mp4
19:00,00:02:57,fillers-wesak-wesak-2012-04-02-57-480p.mp4
19:03, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
20:10,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
20:10,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
20:15,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
20:31,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
20:33, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
21:36,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
21:36,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
22:03, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
22:43,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
22:44, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
22:53,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
23:03, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
23:59,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
23:59,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
00:03, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
01:23,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
01:24,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
01:34, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
02:39,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
02:39,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
03:03, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
04:14,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
04:14,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
04:18,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
04:34, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
05:22,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
05:22, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
05:32,00:00:57,fillers-teasers-trailer-57-480p.mp4
05:33, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
06:49,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
06:50,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
06:59,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
07:03, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
07:56,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
07:56,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
08:04, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
26,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
08:00, 00:52:06,sermon-sinhala-6483-2017-09-18-madagoda-abhayathissa-thero-nawala-480p.mp4
08:52,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
08:52,00:24:03,sermon-sinhala-4711-galigamuwe-ganadeepa-thera-480p.mp4
09:16,00:00:31,fillers-inspiration-ins-eng-18-480p.mp4
09:17,00:01:10,fillers-teasers-trailer-1-10-480p.mp4
09:18,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
09:30, 00:54:25,sermon-sinhala-6522-2017-10-26-wagama-piyarathana-thero-nawala-480p.mp4
10:25,00:00:31,fillers-inspiration-ins-sin-05-480p.mp4
10:25,00:04:51,dhammapada-english-1058-1-4-51-dhammavihari-thera-480p.mp4
10:30, 00:20:59,sermon-sinhala-6331-mirahawatha-panyasiri-thero-ganaramaya-480p.mp4
10:51,00:00:31,fillers-inspiration-ins-eng-04-480p.mp4
